match_id,team,passes,shots,xg,pressures,fouls_committed,ball_recoveries,duels,dribbles,interceptions,clearances,tackles,possession_events,red_cards,yellow_cards,home_away,match_date,competition,season,home_team,away_team,home_score,away_score,result,starting_formation,tactical_shifts,last_formation,team_result
266074,Osasuna,349,6,0.7901049729999999,193,15,28,23,11,11,23,0,1342,0,2,,,,,,,,,,4231,0,,loss
266106,Barcelona,719,15,1.7763159979999998,86,11,45,27,19,6,9,0,2285,0,4,,,,,,,,,,433,2,433.0,loss
266106,Villarreal,346,15,1.2703694164,177,19,43,26,10,4,27,0,1335,0,8,,,,,,,,,,442,1,442.0,loss
266117,Barcelona,729,19,3.1111646520000003,125,12,51,39,28,10,12,0,2460,0,1,,,,,,,,,,433,1,433.0,loss
266117,Granada,335,9,0.6793938261,158,14,46,28,24,9,31,0,1368,0,3,,,,,,,,,,442,1,442.0,loss
266142,Barcelona,764,17,1.3043587066,120,11,46,24,24,6,18,0,2509,0,2,,,,,,,,,,433,1,41212.0,loss
266142,Sevilla,337,11,0.9718690689999999,149,33,60,35,15,8,18,0,1365,0,5,,,,,,,,,,4231,0,,loss
266148,Barcelona,706,10,0.758996807,119,10,59,41,48,8,12,0,2414,0,4,,,,,,,,,,433,1,343.0,loss
266148,Málaga,271,11,1.418556855,291,19,60,47,25,19,38,0,1355,0,3,,,,,,,,,,442,2,442.0,loss
266149,Athletic Club,244,9,1.08880431,141,7,50,26,12,6,39,0,994,1,2,,,,,,,,,,4411,1,4411.0,loss
266149,Barcelona,775,20,2.818190758,70,7,57,19,17,5,23,0,2535,0,2,,,,,,,,,,433,1,433.0,loss
266160,Barcelona,658,11,1.081146523,167,10,44,30,19,7,43,0,2250,0,3,,,,,,,,,,433,0,,loss
266160,Levante UD,310,14,0.845946301,159,16,57,28,19,14,23,0,1263,0,4,,,,,,,,,,433,1,433.0,loss
266166,Atlético Madrid,353,11,0.7102220779999999,246,17,40,33,15,10,26,0,1450,0,3,,,,,,,,,,442,0,,loss
266166,Barcelona,755,14,1.728633055,126,5,44,29,31,5,7,0,2517,0,1,,,,,,,,,,433,1,433.0,loss
266201,Barcelona,615,23,1.4369175607,75,16,44,33,35,4,20,0,2056,0,3,,,,,,,,,,433,0,,loss
266201,Elche,282,8,0.49367694149999997,194,21,46,34,17,6,45,0,1274,0,3,,,,,,,,,,4231,0,,loss
266230,Barcelona,738,15,1.8426594594,162,9,63,26,28,14,13,0,2466,0,2,,,,,,,,,,433,1,433.0,loss
266230,RC Deportivo La Coruña,359,6,0.558570028,217,17,49,23,17,32,10,0,1435,0,2,,,,,,,,,,4231,2,442.0,loss
266236,Athletic Club,353,6,0.300797077,316,18,48,38,18,17,39,0,1472,0,3,,,,,,,,,,4231,2,4231.0,loss
266236,Barcelona,736,10,1.742369445,67,11,50,41,28,6,42,0,2303,0,3,,,,,,,,,,433,1,433.0,loss
266240,Barcelona,733,16,0.8505542748,109,15,64,32,18,2,21,0,2476,0,4,,,,,,,,,,433,1,433.0,loss
266240,Real Sociedad,280,7,0.466792941,145,27,59,34,9,10,40,0,1145,0,5,,,,,,,,,,4231,1,4231.0,loss
266254,Barcelona,579,20,4.176193578,194,12,57,29,51,18,14,0,2099,0,1,,,,,,,,,,433,0,,loss
266254,Celta Vigo,335,10,1.3398894955,207,21,48,41,18,14,21,0,1442,0,4,,,,,,,,,,433,1,442.0,loss
266256,Atlético Madrid,359,9,0.501592365,121,16,48,53,18,14,26,0,1281,0,4,,,,,,,,,,442,0,,loss
266256,Barcelona,597,10,0.490608341,140,12,63,56,39,12,43,0,2167,0,5,,,,,,,,,,433,1,41212.0,loss
266274,Barcelona,755,14,2.776759741,150,11,42,28,31,5,15,0,2494,0,2,,,,,,,,,,433,2,433.0,loss
266274,Celta Vigo,375,8,0.828296332,341,9,43,32,22,8,17,0,1651,0,2,,,,,,,,,,4231,3,433.0,loss
266310,Barcelona,748,17,4.034037188,167,9,19,18,23,16,20,0,2431,0,0,,,,,,,,,,433,1,433.0,loss
266310,RC Deportivo La Coruña,403,17,1.625230793,188,14,44,21,15,6,14,0,1491,0,1,,,,,,,,,,41212,2,442.0,loss
266320,Barcelona,907,15,1.498081796,101,6,60,31,46,4,31,0,3028,0,0,,,,,,,,,,433,1,433.0,loss
266320,Espanyol,263,3,0.21015399999999998,218,17,42,37,19,9,27,0,1180,0,4,,,,,,,,,,442,1,442.0,loss
266406,Barcelona,774,22,3.2187363625,105,10,61,23,18,7,13,0,2572,0,2,,,,,,,,,,433,0,,loss
266406,Villarreal,286,10,0.76424446,200,15,41,35,12,24,30,0,1213,0,0,,,,,,,,,,41212,0,,loss
266420,Almería,333,5,0.1514962353,238,25,58,27,22,6,24,0,1466,0,1,,,,,,,,,,4231,2,4231.0,loss
266420,Barcelona,789,16,1.473015651,140,16,57,31,20,6,17,0,2706,0,2,,,,,,,,,,433,1,433.0,loss
266424,Barcelona,671,18,2.479367986,113,12,46,21,32,5,28,0,2217,0,2,,,,,,,,,,433,2,433.0,loss
266424,Real Madrid,486,13,1.343126336,156,17,37,32,15,7,22,0,1643,1,3,,,,,,,,,,4231,2,4231.0,loss
266433,Barcelona,974,19,3.183647396,121,4,58,30,34,11,14,0,3011,0,0,home,2013-01-06,Spain - La Liga,2012/2013,Barcelona,Espanyol,4.0,0.0,home_win,433,1,433.0,win
266433,Espanyol,291,5,0.796048451,117,30,38,34,13,17,23,0,1159,0,4,away,2013-01-06,Spain - La Liga,2012/2013,Barcelona,Espanyol,4.0,0.0,home_win,4231,1,4231.0,loss
266462,Barcelona,850,12,0.93173298,105,9,53,29,36,11,13,0,2821,0,2,,,,,,,,,,433,1,433.0,loss
266462,Osasuna,287,4,0.085759868,187,19,57,36,8,9,28,0,1217,0,3,,,,,,,,,,4231,0,,loss
266467,Barcelona,517,18,1.942481078,138,4,50,33,43,5,12,0,1813,0,2,,,,,,,,,,433,1,442.0,loss
266467,Celta Vigo,414,19,2.107539622,180,19,52,49,30,12,25,0,1606,0,2,,,,,,,,,,442,1,451.0,loss
266490,Barcelona,712,20,3.530396116,111,7,45,26,26,5,8,0,2367,0,0,,,,,,,,,,4231,0,,loss
266490,Levante UD,328,11,0.7208552460000001,266,20,37,23,13,17,19,0,1393,0,1,,,,,,,,,,352,0,,loss
266491,Barcelona,785,19,1.550264789,101,17,66,30,54,9,29,0,2702,0,3,,,,,,,,,,433,1,433.0,loss
266491,Getafe,256,7,0.573487709,260,12,50,57,18,19,33,0,1276,0,3,,,,,,,,,,4411,1,433.0,loss
266498,Barcelona,711,15,2.931330509,139,7,42,27,35,10,11,0,2405,0,0,,,,,,,,,,433,1,433.0,loss
266498,Getafe,323,6,0.264782675,209,16,49,39,26,15,17,0,1350,0,3,,,,,,,,,,442,2,4411.0,loss
266525,Barcelona,703,11,2.169308954,138,18,38,41,28,4,23,0,2435,0,4,,,,,,,,,,433,2,433.0,loss
266525,Valencia,341,12,1.830132627,364,23,42,38,21,7,18,0,1526,0,4,,,,,,,,,,433,0,,loss
266531,Barcelona,751,13,1.93153937,113,13,41,38,34,2,14,0,2496,1,3,,,,,,,,,,433,2,433.0,loss
266531,Espanyol,304,7,0.521416215,201,27,53,35,19,8,12,0,1301,1,6,,,,,,,,,,442,0,,loss
266557,Barcelona,686,22,2.262016282,146,12,54,25,40,4,8,0,2365,0,3,,,,,,,,,,433,0,,loss
266557,Valencia,300,7,0.676189312,188,15,47,42,20,14,28,0,1265,0,3,,,,,,,,,,451,1,451.0,loss
266560,Barcelona,756,14,1.477502715,146,11,53,33,21,8,17,0,2565,0,4,,,,,,,,,,433,1,433.0,loss
266560,Valencia,312,12,0.874281969,163,17,60,34,29,5,33,0,1303,0,4,,,,,,,,,,433,1,433.0,loss
266603,Barcelona,752,12,0.796579121,144,14,56,32,30,8,18,0,2467,0,1,,,,,,,,,,433,2,4411.0,loss
266603,Real Valladolid,278,7,0.740171315,314,18,50,42,13,3,30,0,1322,0,5,,,,,,,,,,442,0,,loss
